A4A;Intitulé;Adresse;Nombre d'UC;Famille produit;Zone;Equipementier;R+H1:I9505ef équipementier;Machine;fournisseur;Ref Fournisseur;Stock minimum;Stock alerte;No lot;Date d'entrée
EMC_G99;TUBE POLYAMIDE SEMI-RIGIDE ( 4 mm EXTE / 2 mm;BAT 41E06B4;1;pieces detachees;TTH / Chimie;AAA - Non définie;*;CHIMIE;PARKER;1025P04-05;0;1;10/09/2018;  /  /    
EMC_H01;TUBE POLYAMIDE SEMI-RIGIDE ( 4 mm EXTE / 2 mm;BAT 41E06B1;2;pieces detachees;TTH / Chimie;AAA - Non définie;*;CHIMIE;PARKER;1025P04-04;0;1;27/12/2010;  /  /    
EMC_H04;DUMMY TARGET 6 / 8 WAFER;BAT 41Z06A2;1;pieces detachees;Depot;AMAT;0020-76580;END 5500 (Tous modèles);;;0;0;27/12/2010;  /  /    
EMC_H08;HEATER CT # 2;A2E;2;pieces detachees;Depot;AMAT;*;END 5500 (Tous modèles);;;0;0;08/11/2017;  /  /    
EMC_H10;PTFE ROD 2 MM (BRAS CAROUSEL);BAT 41R02B2;1;pieces detachees;Gravure;STS;266 871;STS HRM1;INNODYS;ND;0;1;27/12/2010;  /  /    
EMC_H11;2/4 POSITION TARGET GASKET (CAROUSEL);BAT 41R02B2;2;pieces detachees;Gravure;STS;DT306271.02;STS HRM1;INNODYS;ND;0;1;27/12/2010;  /  /    
EMC_H15;CARTOUCHE FILTRANTE ANCIEN MODELE;BAT 41O05F1;1;pieces detachees;IBS;EATON;*;NV8200;BIOBLOCK;92325;0;2;27/12/2010;  /  /    
EMC_H16;RF MATCH PRECLEAN;BAT 41Z05B1;3;pieces detachees;Depot;AMAT;0010-20524;END 5500 (Tous modèles);;;0;1;16/09/2016;  /  /    
EMC_H17;GUIDE LIFT PIN CERAMIC;BAT 41Z02E2;8;pieces detachees;Depot;AMAT;0200-18053;CENT 5200F;;;0;2;03/04/2015;  /  /    
EMC_H19;HELIUM HELICOÏDALE FEED CATHODE HDP;BAT 41Z02E3;1;pieces detachees;Depot;AMAT;0020-18379;CENT 5200F;;;0;1;18/02/2014;  /  /    
EMC_H30;VALVE SOL MEMBRANE / INNERTUBE;BAT 41O01G1;1;pieces detachees;Depot;AMAT;3870-02572;MIRRA (Tous modèles);;;0;1;30/01/2015;  /  /    
EMC_H31;PICK UP 12';BAT 41J03B1;1;pieces detachees;Litho;MICROCONTROL ELECTRONIC;*;LEONARDO2;;;0;0;27/12/2010;  /  /    
EMC_H32;BARRE TEFLON POUR CHAMBRE PROCESS(RETAINER BAR);BAT 41C03B2;4;pieces detachees;TTH / Chimie;SEMITOOL;55OU0014-07;SEMI (TOUTE);;;0;0;27/12/2010;  /  /    
EMC_H39;ACTR ASSY 3/8 SA-NO PVDF ;BAT 41C02B2;6;pieces detachees;TTH / Chimie;SEMITOOL;;RAIDER (TOUTES);SEMITOOL;310C0102-03;1;1;18/11/2015;  /  /    
EMC_H40;RESISTANCE CHAUFFANTE N2;BAT 41C03E1;5;pieces detachees;TTH / Chimie;SEMITOOL;932R0001-502;SEMI (TOUTE);;;1;1;08/06/2018;  /  /    
EMC_H41;MATCHER MWD-25LD-02 ;BAT 41Q06F1;1;pieces detachees;Gravure;;;TEL UNITY1;ENI;1D80-005471-11 ;0;0;07/03/2014;  /  /    
EMC_H42;Contrôleur Matcher RFC-6-03 ;BAT 41Q06F1;1;pieces detachees;Gravure;;;TEL UNITY1;ENI;1D80-005471-11;0;0;23/01/2014;  /  /    
EMC_H43;PIN SPRING QUICK CNNCT PVDF ;BAT 41C02D1;2;pieces detachees;TTH / Chimie;AMAT;;RAIDER (TOUTES);AMAT;219T0190-01 ;1;1;23/01/2014;  /  /    
EMC_H44;INSERT SLIT DE LA CH A TICH 4;0;0;pieces detachees;;AMAT;0040-39559;CENT 5200A;;;;;;
EMC_H46;UPPER SHIELD TIN CHBRE 2;BAT 41Z06D3;0;pieces detachees;Depot;AMAT;0020-24948;END 5500A;;;2;2;06/04/2018;  /  /    
EMC_H46N;UPPER SHIELD NETTOYE TIN CHBRE 2;BAT 41Z06D3;1;pieces detachees;Depot;AMAT;0020-24948;END 5500A;;;0;0;21/11/2018;  /  /    
EMC_H47;LINER POUR CHAMBRE A CENT A;BAT 41Z02A3;1;pieces detachees;Depot;AMAT;0040-48030;CENT 5200A;;;0;0;17/01/2011;  /  /    
EMC_H48;Ensemble support pipette;BAT 41O03F1;2;pieces detachees;TTH / Chimie;ALPSITEC;N/A;M550 (Tous modèles);;;0;0;19/01/2011;  /  /    
EMC_H51;VALVE FLOW CONTROL KIT CATHODE ESC HDP CVD;BAT 41Z02E3;1;pieces detachees;Depot;AMAT;3870-02372;CENT 5200F;;;0;0;21/01/2011;  /  /    
EMC_H58;THROTTLE VALVE CONTROLLER;BAT 41Y07E1;1;pieces detachees;Depot;AAA - Non définie;;PLANAR 300A;;;0;0;24/02/2016;  /  /    
EMC_H61;BLOCK PNEUMATIQUE;BAT 41Y04G2;1;pieces detachees;Depot;AAA - Non définie;;PLANAR 300A;;;0;0;11/04/2014;  /  /    
EMC_H63;PLUG FOR CARTRIDGE;BAT 41I04C3;10;pieces detachees;Litho;SICONNEX;SX-0-0115-0030;SICONNEX 2;;;0;0;15/12/2011;  /  /    
EMC_H64;CARTRIDGE;BAT 41I04C3;10;pieces detachees;Litho;SICONNEX;SX-0-0115-0029;SICONNEX 2;;;0;0;15/12/2011;  /  /    
EMC_H65;FILTRE CHARBON ACTIF;BAT 41I01A2;2;pieces detachees;Litho;TEL;CTA-AN/615155155A2N;TEL MK8A;;;0;0;04/02/2011;  /  /    
EMC_H66;SPRING WASHER B03;BAT 41R02A1;6;pieces detachees;Gravure;STS;4V0400;STS HRM1;;;3;0;15/03/2016;  /  /    
EMC_H68;DRIVE SHAFT B03;BAT 41R02A1;1;pieces detachees;Gravure;STS;DT305602;STS HRM1;;;1;0;15/03/2016;  /  /    
EMC_H70;BARATRON PRESSURE SWITCH;BAT 41Z07G1;1;pieces detachees;Depot;AMAT;1270-01803;CENT 5200F;AMAT;1270-01803;0;0;09/02/2016;  /  /    
EMC_H71;CONTACTOR RELAY;BAT 41Z08D1;2;pieces detachees;Depot;AMAT;1200-01081;P5000C;AMAT;1200-01081;0;0;27/06/2017;  /  /    
EMC_H72;BARATRON PRESSURE TRANSDUCER 10 TORR;BAT 41Z07G3;1;pieces detachees;Depot;AMAT;1350-01285;CENT 5200F;AMAT;1350-01285;0;0;15/02/2011;  /  /    
EMC_H74;OMRON LASER RETROFIT KIT;BAT 41R02B3;1;pieces detachees;Gravure;STS;RK321956-01;STS HRM1;STS;RK321956-01;0;0;17/03/2011;  /  /    
EMC_H75;VCR SOFT BLEED;BAT 41R02A1;2;pieces detachees;Gravure;STS;DT303486;STS HRM1;INNODYS;--;0;0;15/03/2016;  /  /    
EMC_H76;FINGER ASSEMBLY EXT PIN SPRAY RTR HIGHT TEMP ;BAT 41C02C3;4;pieces detachees;TTH / Chimie;SEMITOOL;213T0373-01;RAIDER (TOUTES);SEMITOOL;213T0373-01;0;0;17/03/2011;  /  /    
EMC_H78;Thermocouple céramique régul chauffe, K ;BAT 41A04C1;6;pieces detachees;TTH / Chimie;TEMPRESS;;TEMPRESS BHT;AET;Thermocouple céramique type K ;2;2;10/02/2016;  /  /    
EMC_H79;Thermocouple sécurité ampoule, type K;BAT 41A04C1;1;pieces detachees;TTH / Chimie;TEMPRESS;;TEMPRESS BHT;AET;Thermocouple type K, 2 mm, lg 305 mm ;2;2;23/01/2014;  /  /    
EMC_H81;BLOWER KLA TENCOR;BAT 41M01B4;1;pieces detachees;Metrologie;KLA TENCOR;KLA TENCOR;SURF6200;;;0;0;17/03/2011;  /  /    
EMC_H83;FILTRES OPTIMIZER DPR-L 0.2 UM;BAT 41F01F2;5;pieces detachees;Litho;;CWAG3L0S1;;ENTEGRIS;CWAG3LOS1;0;0;30/03/2011;  /  /    
EMC_H85;BARATRON 2TORR 1/2 VCR;BAT 41B03C1;1;pieces detachees;TTH / Chimie;;628BUZTBE1B;VT400 (Tous modèles);MKS;628BOZTBE1B;0;0;16/08/2018;  /  /    
EMC_H86;REFLECTOR UPPER;BAT 41Y02B2;1;pieces detachees;Depot;ASM;16-191238D01;ASM POLYGON;ASM;16-191238D01;0;0;30/03/2011;  /  /    
EMC_H88;JOINT SLIT VALVE ACTUATOR;BAT 41Z08D1;1;pieces detachees;Depot;AMAT;0190-09539;P5000 (Tous modèles);AMAT;0190-09539;0;0;27/06/2017;  /  /    
EMC_H92;AMORTISSEUR FIN DE COURSE;BAT 41O03D3;3;pieces detachees;TTH / Chimie;ALPSITEC;;M550 (Tous modèles);ALPSITEC;SA14;0;0;07/04/2011;  /  /    
EMC_H93;AMORTISSEUR FIN DE COURSE;BAT 41O03D3;2;pieces detachees;TTH / Chimie;ALPSITEC;;M550 (Tous modèles);ALPSITEC;SA14S;0;0;07/04/2011;  /  /    
EMC_H95;FLAPPER PREMOULE SLIT VALVE P500D;BAT 41Z01B3;3;pieces detachees;Depot;AMAT;0190-02853;P5000D;AMAT;0190-02853;0;0;14/04/2015;  /  /    
EMC_H98;DEBIMETRE DEV 0.4-->2L/MIN;BAT 41I04E4;1;pieces detachees;Litho;SICONNEX;NC;SICONNEX 1;;;0;0;15/12/2011;  /  /    
EMC_I03;PCB MODUL CONTROL;BAT 41Y04D3;1;pieces detachees;Depot;TRIKON;;PLANAR 300A;TRIKON;ECS031A44743;0;0;22/04/2011;  /  /    
EMC_I04;AC DIST TRAY;BAT 41Y04D2;1;pieces detachees;Depot;TRIKON;;PLANAR 300A;TRIKON;IEW012A45593;0;0;22/04/2011;  /  /    
EMC_I05;END POINT DETECTOR;BAT 41Y04D3;1;pieces detachees;Depot;TRIKON;;PLANAR 300A;TRIKON;ECS086A61998;0;0;22/04/2011;  /  /    
EMC_I07;GASKET CAMERA;BAT 41Q01D3;2;pieces detachees;Gravure;THERMO;;XPS 300A;THERMO;840-12-024;0;0;22/04/2011;  /  /    
EMC_I08;FOURCHETTE ROBOT;BAT 41C03C2;1;pieces detachees;TTH / Chimie;SEMITOOL;T97000-03;SEMI (TOUTE);SEMITOOL;T97000-03;0;0;22/04/2011;  /  /    
EMC_I09;CARNET INHIBITION DE DETECTION;A1A1;60;Consommables;;;;;BASTIANELL;*;5;5;19/01/2018;  /  /    
EMC_I22;MINUTERIE FINDER;BAT 41A02D2;2;pieces detachees;TTH / Chimie;RADIOSPARE;80.01.0.240.0000.R;PAILLASSE;RADIOSPARE;446-0327;1;1;04/05/2011;  /  /    
EMC_I24;ESC PCZ ELECTRODE BOTTOM YTTRIUM;BAT 41Q06D1;1;pieces detachees;Gravure;TEL;1D10-101567-12;TEL UNITY1;;;0;0;13/05/2011;  /  /    
EMC_I31;INTERRUPTEUR V4 GALET 6A;BAT 41G03D1;2;pieces detachees;Litho;RADIOSPARE;DB1C-A1RD;EVG 150A;;;0;0;15/12/2011;  /  /    
EMC_I33;CONVECTRON TUBE 1/4VCR FITTI;BAT 41R06D2;2;pieces detachees;Gravure;LAM RESEARCH;;LAM (Tous modèles);LAM;771-090453-001;0;0;07/03/2012;  /  /    
EMC_I36;GAS RING;BAT 41R08B1;2;pieces detachees;Gravure;LAM RESEARCH;715-330984-001;LAM 9400A;LAM;NC;0;0;03/06/2011;  /  /    
EMC_I38;POMPE DOSAGE IWAKI-HF/NH40H;BAT 41E02E4;3;pieces detachees;TTH / Chimie;SEMITOOL;70900-186;SEMI (TOUTE);IWAKI;EWN-B11FCER;1;1;03/06/2011;  /  /    
EMC_I41;CAPACITOR 1000 PF;BAT 41S07A1;1;pieces detachees;Gravure;SPTS;510156;STS VPX1;;;0;0;25/03/2013;  /  /    
EMC_I42;MFC O² (200sccm);BAT 41S07E1;1;pieces detachees;Gravure;SPTS;238440;STS VPX1;;;0;0;14/12/2011;  /  /    
EMC_I43;MFC C4F8 (400SCCM);BAT 41S07E1;1;pieces detachees;Gravure;SPTS;236397;STS VPX1;;;0;0;14/12/2011;  /  /    
EMC_I60;EMBOUT PIPETTE 200MM;BAT 41J02B3;79;pieces detachees;Logistique;EMU TECHNOLOGIES;EI30EP10SD;AAA - Non définie;EMU;EI30EP10SD;5;5;24/05/2017;  /  /    
EMC_I61;MFC DEBIMETRE MASSIQUE N2 20 CC;BAT 41T04D1;1;pieces detachees;Depot;AAA - Non définie;;AAA - Non définie;ALLIANCE;1179BX01321CR14V MKS;0;0;07/04/2016;  /  /    
EMC_I62;MFC DEBIMETRE MASSIQUE 02 20 CC;B1B;1;pieces detachees;Depot;AAA - Non définie;;AAA - Non définie;ALLIANCE;1179BX01521CR14V;0;0;08/11/2017;  /  /    
EMC_I63;MFC DEBIMETRE MASSIQUE AR 100CC;A1C;1;pieces detachees;Depot;AAA - Non définie;;AAA - Non définie;ALLIANCE;1179BX00412CR14V MKS;0;0;08/11/2017;  /  /    
EMC_I64;MFC 02 3SLM;BAT 41Q00B1;1;pieces detachees;Gravure;AAA - Non définie;;CENT 5200 (Tous modèles);APPLIED;SEC 4400MC SUC 630360;0;0;10/03/2016;  /  /    
EMC_I67;INDICATEUR NUMERIQUE DITEL 72*36;BAT 41O03E1;2;pieces detachees;Depot;ALPSITEC;EINDIT72105709;M550 (Tous modèles);DITEL;72105709F;0;0;14/10/2011;  /  /    
EMC_I68;DIAPHRAGM;BAT 41O01F1;2;pieces detachees;Depot;AMAT;0020-46187;MIRRA (Tous modèles);AMAT;0020-46187;0;0;22/10/2018;  /  /    
EMC_I72;AC FILTER 5VK7;BAT 41R00B2;1;pieces detachees;Gravure;GASONICS;71252-02;IPC (Tous modèles);GASONICS;71252-02;0;0;17/06/2011;  /  /    
EMC_I75;SMC FILTER COLD LOOP;BAT 41Q03D4;1;pieces detachees;Depot;AMAT;0190-18424;AAA - Non définie;AMAT;0190-18424;0;0;17/06/2011;  /  /    
EMC_I76;SMC FILTER HOT LOOP;BAT 41Z02E1;1;pieces detachees;Depot;AMAT;0190-18425;AAA - Non définie;AMAT;0190-18425;0;0;17/06/2011;  /  /    
EMC_I77;LOWER SHIELD HTHU;BAT 41Z05F1;1;pieces detachees;Depot;AMAT;00200-26200;END 5500 (Tous modèles);AMAT;0020-26200;0;0;17/05/2018;  /  /    
EMC_I78;EMBOUT PIPETTE 300MM;BAT 41K02K1;26;pieces detachees;Logistique;EMU TECHNOLOGIES;EI50EPOSD;AAA - Non définie;EMU;EI50EPOSD;5;5;26/11/2018;  /  /    
EMC_I80;RTV assy - throttle assy;BAT 41Y07E1;1;pieces detachees;Depot;AMAT;;AAA - Non définie;AMAT;0090-36296;0;0;21/02/2017;  /  /    
EMC_I84;FINGER CLAMP LID ASSEMBLY 300MM DPS2;BAT 41Q00B1;6;pieces detachees;Gravure;AAA - Non définie;;CENT 5200 (Tous modèles);APPLIED;0021-17786;0;0;27/06/2011;  /  /    
EMC_I85;CLAMP LOWER CENTER GAS FEED 300MM DPS2;BAT 41Q00B1;2;pieces detachees;Gravure;AAA - Non définie;;CENT 5200 (Tous modèles);APPLIED;0040-52157;0;0;27/06/2011;  /  /    
EMC_I87;CLAMP LOWER CENTER GAZ TEED 300MM DPS 2;BAT 41Q01D2;4;pieces detachees;Gravure;AAA - Non définie;;AAA - Non définie;APPLIED;0040-52157;0;0;27/06/2011;  /  /    
EMC_I88;ASSY POSITION CHECK JIG OUTIL DE CALIBRATION;BAT 41Y05D2;5;pieces detachees;Depot;ASM;73008-70541C;ASM POLYGON;;;0;0;27/06/2011;  /  /    
EMC_I98;VALVE SPEED CONTROL;BAT 41O01G1;2;pieces detachees;TTH / Chimie;AAA - Non définie;;MIRRA (Tous modèles);;;0;0;30/01/2015;  /  /    
EMC_J01;PAD VESPEL CHAMBER LINER 300MM DPSII;BAT 41Q00B3;10;pieces detachees;Gravure;AAA - Non définie;;CENT 5200 (Tous modèles);APPLIED;0021-13733;0;0;10/03/2016;  /  /    
EMC_J03;DOOR ASSY;B3B;1;pieces detachees;Gravure;GASONICS;15333-01;IPC (Tous modèles);;;0;0;08/11/2017;  /  /    
EMC_J03M;DOOR ASSY;B2C;1;pieces detachees;Gravure;GASONICS;15333-01;IPC (Tous modèles);;;0;0;08/11/2017;  /  /    
EMC_J04;PLATEN ASSY MODIFIED WITH CONNECTORS;BAT 41R00B1;1;pieces detachees;Gravure;;;IPC (Tous modèles);;;0;0;14/02/2017;  /  /    
EMC_J05;MATCH BOX MXP;BAT 41Q01E1;1;pieces detachees;Gravure;AMAT;;P5000 (Tous modèles);AMAT;0010-09416;0;0;31/07/2017;  /  /    
EMC_J07;HOLDER LIFT PINS;BAT 41R00B1;1;pieces detachees;Gravure;GASONICS;153366-01+15368-01;IPC (Tous modèles);;;0;0;01/07/2011;  /  /    
EMC_J08;EOP DETECTOR ASSY ;BAT 41R00C2;1;pieces detachees;Gravure;GASONICS;15869-01;IPC (Tous modèles);;;0;0;01/07/2011;  /  /    
EMC_J10;FILTRE 25 MICRONS;BAT 41Y02A1;14;pieces detachees;Depot;AMAT;;AAA - Non définie;AMAT;4020-01315;0;0;01/07/2011;  /  /    
EMC_J11;SPIN MOTOR SCAN ARM;BAT 41I01D3;1;pieces detachees;Litho;TEL;;MA8A;TOKYO;386-440775-1;0;0;04/07/2011;  /  /    
EMC_J12;CATCH;BAT 41I01F1;3;pieces detachees;Litho;TEL;CT026-003435-1;AAA - Non définie;TOKYO;CT026-003435-1;0;0;04/07/2011;  /  /    
EMC_J13;8 INNER CUP;BAT 41I01C1;1;pieces detachees;Litho;TEL;CT1380-000990-13;AAA - Non définie;TOKYO;CT1380-000990-13;0;0;04/07/2011;  /  /    
EMC_J14;8 UPPER CUP;BAT 41I01C2;1;pieces detachees;Litho;TEL;CT1380-000989-15;AAA - Non définie;TOKYO;CT1380-000989-15;0;0;04/07/2011;  /  /    
EMC_J15;BROSSES SCRUBBER;BAT 41G01B1;1;pieces detachees;Litho;TEL;;MA8A;LAM;TX5533;0;0;22/07/2015;  /  /    
EMC_J16;TUBE TEFLON;BAT 41I01F4;2;pieces detachees;Litho;TEL;;TEL MK8A;TELTEC;CT017-001685-1;0;0;18/07/2011;  /  /    
EMC_J18;BUSE RESINES;BAT 41I01F1;9;pieces detachees;Litho;TEL;;TEL MK8A;TELTEC;CT024-0084470-1;0;0;18/07/2011;  /  /    
EMC_J19;PL 12 NUT;BAT 41I01F1;2;pieces detachees;Litho;TEL;;TEL MK8A;TELTEC;CT2903-400014-11;0;0;18/07/2011;  /  /    
EMC_J20;SENSOR LEAK;BAT 41I01E1;3;pieces detachees;Litho;TEL;;;TELTEC;CT1986-444380-11;0;0;18/07/2011;  /  /    
EMC_J21;COAT UNDER CUP;BAT 41I01B2;2;pieces detachees;Litho;TEL;;TEL MK8A;TELTEC;CT1380-000872-13;0;0;18/07/2011;  /  /    
EMC_J25;MANOMETRE 1 MPA;BAT 41M02F1;1;pieces detachees;Metrologie;ELEXIENCE;ARX20-F01;AAA - Non définie;ELEXIENCE;9999;0;0;18/07/2011;  /  /    
EMC_J27;CABLES SERIE PARALLELE;BAT 41G03B1;1;pieces detachees;Litho;EVG;;AAA - Non définie;EVG;1,70101E+12;0;0;07/03/2012;  /  /    
EMC_J28;CONTROLLER SMAC;BAT 41G03B1;2;pieces detachees;Litho;EVG;10029946;AAA - Non définie;EVG;10029946;0;0;07/03/2012;  /  /    
EMC_J31;CONTROLEUR VAT PM5;BAT 41R03A1;5;pieces detachees;Gravure;LAM RESEARCH;;LAM (Tous modèles);LAM;796-91079-010;0;0;27/09/2016;  /  /    
EMC_J32;BOITIER D'ACCORD MATCHING UNIT PRO HF/LF 300W;BAT 26B02C4;1;pieces detachees;Gravure;SPTS;AS327072.02;STS VPX1;;;0;0;21/11/2017;  /  /    
EMC_J33;ADAPTER WBODY 612;BAT 41Z06A1;1;pieces detachees;Depot;AMAT;;END 5500 (Tous modèles);AMAT;0040-21572;0;0;22/07/2011;  /  /    
EMC_J34;FRAME SOURCE 13;BAT 41Z05A2;1;pieces detachees;Depot;AMAT;;END 5500 (Tous modèles);AMAT;0020-20296;0;0;22/07/2011;  /  /    
EMC_J35;INSULATOR TIN 8;BAT 41Z06A1;2;pieces detachees;Depot;AMAT;;END 5500 (Tous modèles);AMAT;0020-23286;0;0;22/07/2011;  /  /    
EMC_J36;FRAME SOURCE G12;BAT 41Z05A2;1;pieces detachees;Depot;AMAT;;END 5500 (Tous modèles);AMAT;0020-23621;0;0;22/07/2011;  /  /    
EMC_J37;PEDESTAL HEATER PVD 8 B101;BAT 41Z05C3;1;pieces detachees;Depot;AMAT;0021-20718;END 5500 (Tous modèles);AMAT;0021-20718;0;0;22/07/2011;  /  /    
EMC_J38;COVER RING CERAMIC 8 pouces;BAT 41Z07D2;1;pieces detachees;Depot;AMAT;0200-20331;END 5500 (Tous modèles);AMAT;0200-20331;0;0;22/07/2011;  /  /    
EMC_J39;PEDESTAL CERAMIC B101;BAT 41Z07D2;1;pieces detachees;Depot;AMAT;0200-20285;END 5500 (Tous modèles);AMAT;0200-20285;0;0;22/07/2011;  /  /    
EMC_J40;COVER PC LOWER;BAT 41Z07F1;1;pieces detachees;Depot;AMAT;0041-06205;END 5500 (Tous modèles);AMAT;0041-06205;0;0;22/07/2011;  /  /    
EMC_J41;ASSY FILTER BOX HT CATHODE;BAT 41Q00A1;1;pieces detachees;Gravure;AMAT;0010-01183;CENT 5200B;AMAT;0010-01183;0;0;03/10/2012;  /  /    
EMC_J42;PLATE CONTACT DC TIN LEFT;BAT 41Z07E1;1;pieces detachees;Depot;AMAT;;END 5500 (Tous modèles);AMAT;0020-22980;0;0;26/06/2017;  /  /    
EMC_J44;PLATE CONTACT PC SOURCE BIGHT;BAT 41Z07E1;2;pieces detachees;Depot;AMAT;;END 5500 (Tous modèles);AMAT;0020-21482;0;0;26/06/2017;  /  /    
EMC_J45;CARTOUCHE FILTER VARACLEAN CET;BAT 41D04E3;13;pieces detachees;TTH / Chimie;SEMITOOL;;RAIDER (TOUTES);SEMITOOL;VCET-100-10M3F-300;0;0;15/02/2017;  /  /    
EMC_J46;COLLIMATOR FOIL 1.1 X 5/8 HEX;BAT 41Z06D3;3;pieces detachees;Depot;AMAT;0040-20614;END 5500 (Tous modèles);AMAT;0040-20614;2;2;30/05/2018;  /  /    
EMC_J47;SHAFT ARM ROBOT WET;BAT 41O02D1;1;pieces detachees;TTH / Chimie;EBARA;;EBARA1;EBARA;C-1100-299-0011;0;0;29/07/2011;  /  /    
EMC_J48;CYLINDER ROBOT D;BAT 41O02D1;1;pieces detachees;TTH / Chimie;EBARA;;EBARA1;EBARA;C-5000-000-6000;0;0;29/07/2011;  /  /    
EMC_J50;BLADE PART;BAT 41O02D1;2;pieces detachees;TTH / Chimie;EBARA;;EBARA1;EBARA;C-3546-983-0001;0;0;29/07/2011;  /  /    
EMC_J51;VALVE SOLENOIDE;BAT 41O02D1;1;pieces detachees;TTH / Chimie;EBARA;;EBARA1;EBARA;C-2230-810-0001;0;0;29/07/2011;  /  /    
EMC_J52;SHOCK ABSORBER;BAT 41O02D1;1;pieces detachees;TTH / Chimie;EBARA;;EBARA1;EBARA;C-1500-000-0500;0;0;29/07/2011;  /  /    
EMC_J53;COVER SOURCE 13 G12;BAT 41Z05G2;1;pieces detachees;Depot;AMAT;0030-20020;END 5500 (Tous modèles);;;0;0;12/02/2014;  /  /    
EMC_J57;"CARTOUCHE FILTRE METAL 109u""";BAT 41D04E1;4;pieces detachees;TTH / Chimie;SSEC;;SSEC 3306;PALL;AB1P093H1;0;0;10/03/2017;  /  /    
EMC_J60;BASE;BAT 41O02D1;1;pieces detachees;TTH / Chimie;EBARA;;EBARA1;EBARA;C-3546-999-0001;0;0;29/07/2011;  /  /    
EMC_J61;BOUTON OFF ROUGE;BAT 41R00C2;1;pieces detachees;Gravure;GASONICS;72959-05;IPC (Tous modèles);;;0;0;10/08/2011;  /  /    
EMC_J62;BOUTON COMPUTER RESET;BAT 41R00C2;1;pieces detachees;Gravure;GASONICS;72959-02;IPC (Tous modèles);;;0;0;10/08/2011;  /  /    
EMC_J63;BOUTON ON VERT;BAT 41R00C2;1;pieces detachees;Gravure;GASONICS;72958-05;IPC (Tous modèles);;;0;0;10/08/2011;  /  /    
EMC_J64;AUTOMATCH ASSY;B3C;1;pieces detachees;Gravure;GASONICS;15133-01 RevA;IPC (Tous modèles);;;0;0;08/11/2017;  /  /    
EMC_J66;CABLE RF;BAT 41R00F1;2;pieces detachees;Gravure;GASONICS;;IPC (Tous modèles);GASONICS;9999;0;0;10/08/2011;  /  /    
EMC_J67;WATER SHUT OFF VALVE;BAT 41Q06E4;1;pieces detachees;Depot;TEL;3587-001112-11;AAA - Non définie;SMC;VXZ 2350L-06-2DLR1;0;0;10/08/2011;  /  /    
EMC_J69;TWO PIECE SAPPHIRE TUBE UPPER;BAT 41S08C1;1;pieces detachees;Gravure;TRYMAX (MATRIX);;MATRIX 200A;TRYMAX;1-0220-116;0;0;06/12/2017;  /  /    
EMC_J70;TWO PIECE SAPPHIRE TUBE LOWER;BAT 41S08E1;4;pieces detachees;Gravure;TRYMAX (MATRIX);;MATRIX 200A;TRYMAX;1-0220-117;0;0;28/10/2014;  /  /    
EMC_J71;SUPPORT GETTER;BAT 41Y06C1;1;pieces detachees;Depot;ASM;16-178715D;EPSILON 3200A;SEMIQUARZ;1004271.01;0;0;09/08/2018;  /  /    
EMC_J72;ASSY BASE MONITOR;BAT 41Q00H1;2;pieces detachees;Depot;AMAT;;AAA - Non définie;AMAT;0010-13445;0;0;22/09/2016;  /  /    
EMC_J73;RING SUPPORT TJICK 300MM;BAT 41Y06C1;1;pieces detachees;Depot;ASM;16-140802D;EPSILON 3200A;SEMIQUARZ;1004269;0;0;09/08/2018;  /  /    
EMC_J74;BATTERIE POUR UPS;BAT 41O01C1;1;pieces detachees;TTH / Chimie;EBARA;C-5144-042-0001;EBARA1;EBARA;C-5144-042-0001;0;0;22/03/2016;  /  /    
EMC_J75;PLATE BOTTOM;B3A;1;pieces detachees;Gravure;GASONICS;16205-01;IPC (Tous modèles);;;0;0;08/11/2017;  /  /    
EMC_J75M;PLATE BOTTOM ANODIZED;B2B;1;pieces detachees;Gravure;GASONICS;16205-01;IPC (Tous modèles);;;0;0;08/11/2017;  /  /    
EMC_J76;WELDMENT CHAMBER UPPER;B3C;1;pieces detachees;Gravure;GASONICS;15312-01;IPC (Tous modèles);;;0;0;08/11/2017;  /  /    
EMC_J76M;WELDMENT CHAMBER UPPER ANODIZED;B2D;1;pieces detachees;Gravure;GASONICS;15312-01;IPC (Tous modèles);;;0;0;08/11/2017;  /  /    
EMC_J78;CHAMBER LOWER;B3C;1;pieces detachees;Gravure;GASONICS;15753-01;IPC (Tous modèles);;;0;0;08/11/2017;  /  /    
EMC_J78M;chamber lower anodized;B2D;1;pieces detachees;Gravure;GASONICS;15753-01;IPC (Tous modèles);;;0;0;08/11/2017;  /  /    
EMC_J81;BOUTON CONTACT ROTATIF TETE;BAT 41C02C2;1;pieces detachees;TTH / Chimie;SEMITOOL;;RAIDER (TOUTES);SEMITOOL;229T0136-509;0;0;01/09/2011;  /  /    
EMC_J82;CONTROLEUR SPIN MOTOR;BAT 41C02A3;4;pieces detachees;TTH / Chimie;SEMITOOL;T73301-19;RAIDER (TOUTES);SEMITOOL;T73301-19;0;0;02/05/2013;  /  /    
EMC_J84;CLAMP LOCKING PINCH 35;BAT 41R00B1;1;pieces detachees;Gravure;GASONICS;71966-06;IPC (Tous modèles);;;0;0;01/09/2011;  /  /    
EMC_J85;CLAMP LOCKING PINCH 28;BAT 41R00B1;1;pieces detachees;Gravure;GASONICS;71966-02;IPC (Tous modèles);;;0;0;01/09/2011;  /  /    
